Nome do Clube,Estado,Nome do Técnico,Nacionalidade do Técnico,Tipo de Vínculo,Estreia,Data Início,Data Fim,Vitórias,Empates,Derrotas,Tipo Transação Entrada,Tipo Transação Saída,Eventos
Avaí,SC,Edson Neguinho,Brasil,2,False,2011-11-15,2011-12-04,0,2,2,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2011', 'tipo_evento': 3, 'data': '2011-12-04'}]"
Avaí,SC,Mauro Ovelha,Brasil,1,False,2011-12-05,2012-03-26,7,1,6,1,1.0,[]
Avaí,SC,Hemerson Maria,Brasil,1,False,2012-03-26,2012-09-18,17,6,10,1,1.0,"[{'nome': 'Campeão Catarinense de 2012 sobre o Figueirense', 'tipo_evento': 1, 'data': '2012-05-13'}]"
Avaí,SC,Argel Fuchs,Brasil,1,False,2012-09-19,2012-12-03,7,1,5,1,1.0,[]
Avaí,SC,Sérgio Soares,Brasil,1,False,2012-12-06,2013-03-10,3,3,4,1,1.0,[]
Avaí,SC,Emerson Nunes,Brasil,2,False,2013-03-11,2013-03-17,1,0,0,1,1.0,[]
Avaí,SC,Ricardinho,Brasil,1,False,2013-03-18,2013-06-12,9,3,7,1,2.0,"[{'nome': 'Eliminação na semifinal do Catarinense de 2013 para o Criciúma', 'tipo_evento': 2, 'data': '2013-05-04'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil de 2013 para o América-MG', 'tipo_evento': 2, 'data': '2013-05-16'}]"
Avaí,SC,Hemerson Maria,Brasil,1,False,2013-06-13,2013-11-29,14,7,11,1,4.0,[]
Avaí,SC,Sidney Moraes,Brasil,1,False,2013-12-09,2013-12-16,0,0,0,2,3.0,[]
Avaí,SC,Emerson Nunes,Brasil,1,False,2013-12-18,2014-02-13,1,1,4,1,1.0,[]
Avaí,SC,Raul Cabral,Brasil,2,False,2014-02-14,2014-02-16,1,0,0,1,1.0,[]
Avaí,SC,Paulo Turra,Brasil,1,False,2014-02-17,2014-03-07,0,0,3,1,1.0,"[{'nome': 'Eliminação na primeira fase do Catarinense de 2014', 'tipo_evento': 2, 'data': '2014-02-26'}]"
Avaí,SC,Pingo,Brasil,1,False,2014-03-08,2014-05-24,9,3,6,1,1.0,[]
Avaí,SC,Raul Cabral,Brasil,2,False,2014-03-15,2014-03-23,0,0,1,1,1.0,[]
Avaí,SC,Raul Cabral,Brasil,2,False,2014-05-25,2014-06-03,2,0,1,1,1.0,[]
Avaí,SC,Geninho,Brasil,1,False,2014-06-04,2015-03-14,16,11,15,1,2.0,"[{'nome': 'Eliminação na terceira fase da Copa do Brasil de 2014 para o Palmeiras', 'tipo_evento': 2, 'data': '2014-08-06'}]"
Avaí,SC,Gilson Kleina,Brasil,1,False,2015-03-24,2015-11-10,13,10,18,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil de 2015 para o Figueirense', 'tipo_evento': 2, 'data': '2015-05-13'}, {'nome': 'Rebaixamento para a Série B em 2015', 'tipo_evento': 3, 'data': '2015-11-07'}]"
Avaí,SC,Raul Cabral,Brasil,1,False,2015-11-10,2016-03-28,7,4,10,1,1.0,"[{'nome': 'Eliminação na fase de grupos da Primeira Liga de 2016', 'tipo_evento': 2, 'data': '2016-03-10'}, {'nome': 'Rebaixamento para a Série B em 2015', 'tipo_evento': 3, 'data': '2015-12-06'}]"
Avaí,SC,Silas,Brasil,1,False,2016-03-30,2016-08-20,8,6,14,1,1.0,"[{'nome': 'Eliminação na primeira fase do Catarinense de 2016', 'tipo_evento': 2, 'data': '2016-04-24'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil de 2016 para o Bragantino', 'tipo_evento': 2, 'data': '2016-05-10'}]"
Avaí,SC,Evando Camillato,Brasil,2,False,2016-08-21,2016-08-23,1,0,0,1,1.0,[]
Avaí,SC,Claudinei Oliveira,Brasil,1,False,2016-08-24,2018-04-19,44,29,29,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil de 2017 para o Luverdense', 'tipo_evento': 2, 'data': '2017-03-01'}, {'nome': 'Eliminação na fase de grupos da Primeira Liga de 2017', 'tipo_evento': 2, 'data': '2017-04-20'}, {'nome': 'Eliminação na primeira fase do Catarinense de 2018', 'tipo_evento': 2, 'data': '2018-04-01'}, {'nome': 'Eliminação na quarta fase da Copa do Brasil de 2018 para o Goiás', 'tipo_evento': 2, 'data': '2018-04-18'}, {'nome': 'Rebaixamento para a Série B em 2017', 'tipo_evento': 3, 'data': '2017-12-03'}]"
Avaí,SC,Geninho,Brasil,1,False,2018-04-19,2019-06-17,30,22,18,1,1.0,"[{'nome': 'Campeão Catarinense de 2019 sobre a Chapecoense', 'tipo_evento': 1, 'data': '2019-04-21'}, {'nome': 'Eliminação na terceira fase da Copa do Brasil de 2019 para o Vasco', 'tipo_evento': 2, 'data': '2019-04-10'}, {'nome': 'Rebaixamento para a Série B em 2019', 'tipo_evento': 3, 'data': '2019-06-17'}]"
Avaí,SC,Alberto Valentim,Brasil,1,False,2019-06-18,2019-10-11,3,4,8,2,3.0,"[{'nome': 'Rebaixamento para a Série B em 2019', 'tipo_evento': 3, 'data': '2019-10-11'}]"
Avaí,SC,Evando Camillato,Brasil,2,False,2019-10-11,2019-12-08,0,3,11,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2019', 'tipo_evento': 3, 'data': '2019-11-18'}]"
Avaí,SC,Augusto Inácio,Portugal,1,False,2019-12-18,2020-02-14,2,1,4,1,1.0,"[{'nome': 'Eliminação na primeira fase da Copa do Brasil de 2020 para a Ferroviária', 'tipo_evento': 2, 'data': '2020-02-13'}]"
Avaí,SC,Evando Camillato,Brasil,2,False,2020-02-15,2020-02-16,1,0,0,1,1.0,[]
Avaí,SC,Rodrigo Santana,Brasil,1,False,2020-02-17,2020-08-01,2,2,1,1,1.0,"[{'nome': 'Eliminação nas quartas de final do Catarinense 2020 para a Chapecoense', 'tipo_evento': 2, 'data': '2020-07-30'}]"
Avaí,SC,Geninho,Brasil,1,False,2020-08-02,2020-12-04,11,4,11,1,2.0,[]
Avaí,SC,Evando Camillato,Brasil,2,False,2020-12-05,2020-12-08,0,0,1,1,1.0,[]
Avaí,SC,Claudinei Oliveira,Brasil,1,False,2020-12-09,2022-02-06,36,21,19,1,1.0,"[{'nome': 'Campeão Catarinense 2021 sobre a Chapecoense', 'tipo_evento': 1, 'data': '2021-05-26'}, {'nome': 'Eliminação na terceira fase da Copa do Brasil 2021 para o Athletico-PR', 'tipo_evento': 2, 'data': '2021-06-09'}]"
Avaí,SC,Fabrício Bento,Brasil,2,False,2022-02-07,2022-02-12,0,1,1,1,4.0,[]
Avaí,SC,Eduardo Barroca,Brasil,1,False,2022-02-13,2022-09-12,8,10,16,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil 2022 para o Ceilândia', 'tipo_evento': 2, 'data': '2022-03-10'}, {'nome': 'Eliminação nas quartas de final do Catarinense 2022 para o Brusque', 'tipo_evento': 2, 'data': '2022-03-19'}, {'nome': 'Rebaixamento para a Série B em 2022', 'tipo_evento': 3, 'data': '2022-09-12'}]"
Avaí,SC,Lisca,Brasil,1,False,2022-09-13,2022-10-24,1,0,6,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2022', 'tipo_evento': 3, 'data': '2022-10-24'}]"
Avaí,SC,Fabrício Bento,Brasil,2,False,2022-10-25,2022-11-13,2,2,3,1,4.0,"[{'nome': 'Rebaixamento para a Série B em 2022', 'tipo_evento': 3, 'data': '2022-11-05'}]"
Avaí,SC,Alex Souza,Brasil,1,False,2022-11-15,2023-05-03,6,4,8,1,5.0,"[{'nome': 'Eliminação na primeira fase da Copa do Brasil 2023 para o Retrô', 'tipo_evento': 2, 'data': '2023-03-01'}, {'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2023 para o Criciúma', 'tipo_evento': 2, 'data': '2023-03-21'}]"
Avaí,SC,Marquinhos,Brasil,2,False,2023-05-04,2023-05-15,1,0,1,1,4.0,[]
Avaí,SC,Gustavo Morínigo,Paraguai,1,False,2023-05-15,2023-07-02,0,5,4,1,1.0,[]
Avaí,SC,Eduardo Barroca,Brasil,1,False,2023-07-03,2024-04-26,15,13,12,1,1.0,"[{'nome': 'Eliminação na semifinal do Campeonato Catarinense de 2024 para o Brusque', 'tipo_evento': 2, 'data': '2024-03-23'}]"
Avaí,SC,Marquinhos,Brasil,2,False,2024-04-27,2024-05-05,0,1,0,1,4.0,[]
Avaí,SC,Gilmar Dal Pozzo,Brasil,1,False,2024-05-06,,0,0,0,1,,[]
Chapecoense,SC,Cacau,Brasil,1,False,2002-12-16,2003-03-01,5,1,4,1,1.0,"[{'nome': 'Eliminação na primeira fase do Campeonato Catarinense 2003', 'tipo_evento': 2, 'data': '2003-03-01'}]"
Chapecoense,SC,Roberto Cavalo,Brasil,1,False,2003-03-03,2003-06-23,5,5,4,1,3.0,[]
Chapecoense,SC,Amauri Knevitz,Brasil,1,False,2004-01-01,2004-02-01,1,1,2,1,1.0,[]
Chapecoense,SC,Roberto Cavalo,Brasil,1,False,2004-02-02,2004-06-21,9,4,6,1,3.0,[]
Chapecoense,SC,Paulo Sergio,Brasil,1,False,2004-06-22,2004-10-10,9,2,4,1,4.0,[]
Chapecoense,SC,Raffaele Graniti,Itália,1,False,2004-12-03,2005-02-06,1,1,2,1,1.0,[]
Chapecoense,SC,Cacau,Brasil,1,False,2005-02-07,2005-10-10,14,7,13,1,1.0,"[{'nome': 'Eliminação na primeira fase do Catarinense Segunda Divisão 2005', 'tipo_evento': 2, 'data': '2005-10-09'}]"
Chapecoense,SC,Vacaria,Brasil,1,False,2005-12-02,2006-01-26,1,2,2,1,1.0,[]
Chapecoense,SC,China,Brasil,1,False,2006-01-27,2006-02-11,0,1,4,1,1.0,"[{'nome': 'Eliminação na primeira fase do Campeonato Catarinense 2006', 'tipo_evento': 2, 'data': '2006-02-11'}]"
Chapecoense,SC,Guilherme Macuglia,Brasil,1,False,2006-03-01,2006-06-04,6,4,3,1,4.0,"[{'nome': 'Eliminação na semifinal do Catarinense Segunda Divisão de 2006 para o Joinville', 'tipo_evento': 2, 'data': '2006-06-03'}]"
Chapecoense,SC,Agenor Piccinin,Brasil,1,False,2006-10-02,2007-11-15,21,14,11,1,1.0,"[{'nome': 'Campeão da Copa Santa Catarina 2006', 'tipo_evento': 1, 'data': '2006-11-26'}, {'nome': 'Campeão Catarinense 2007 sobre o Criciúma', 'tipo_evento': 1, 'data': '2007-05-06'}, {'nome': 'Eliminação na primeira fase da Copa Santa Catarina 2007', 'tipo_evento': 2, 'data': '2007-11-14'}, {'nome': 'Eliminação na primeira fase da Série C 2007', 'tipo_evento': 2, 'data': '2007-08-05'}]"
Chapecoense,SC,Abel Ribeiro,Brasil,1,False,2007-12-03,2008-02-10,2,2,4,1,1.0,[]
Chapecoense,SC,Luis Carlos Cruz,Brasil,1,False,2008-02-11,2008-03-31,6,2,6,1,1.0,"[{'nome': 'Eliminação na primeira fase do Campeonato Catarinense 2008', 'tipo_evento': 2, 'data': '2008-03-30'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil 2008 para o Internacional', 'tipo_evento': 2, 'data': '2008-03-20'}]"
Chapecoense,SC,Celso Rodrigues,Brasil,2,False,2008-04-01,2008-04-17,0,0,3,1,1.0,[]
Chapecoense,SC,Leandro Altair Machado,Brasil,1,False,2008-09-15,2008-11-19,2,2,0,1,1.0,"[{'nome': 'Eliminação na primeira fase da Copa Santa Catarina 2008', 'tipo_evento': 2, 'data': '2018-11-18'}]"
Chapecoense,SC,Mauro Ovelha,Brasil,1,False,2008-12-05,2010-02-08,24,9,14,1,1.0,"[{'nome': 'Eliminação na semifinal da Série D 2009 para o Macaé', 'tipo_evento': 2, 'data': '2009-10-18'}]"
Chapecoense,SC,Suca,Brasil,1,False,2010-02-09,2010-03-14,1,2,5,1,1.0,[]
Chapecoense,SC,Guilherme Macuglia,Brasil,1,False,2010-03-15,2010-10-16,10,8,8,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil 2010 para o Atlético-MG', 'tipo_evento': 2, 'data': '2010-04-01'}, {'nome': 'Eliminação na primeira fase do Campeonato Catarinense 2010', 'tipo_evento': 2, 'data': '2010-04-07'}, {'nome': 'Eliminação na semifinal da Copa Santa Catarina 2010 para o Criciúma', 'tipo_evento': 2, 'data': '2010-06-27'}, {'nome': 'Eliminação nas quartas de final da Série D 2010 para o Ituiutaba', 'tipo_evento': 2, 'data': '2010-10-16'}]"
Chapecoense,SC,Mauro Ovelha,Brasil,1,False,2010-10-30,2011-11-16,19,9,9,2,3.0,"[{'nome': 'Campeão Catarinense de 2011 sobre o Criciúma', 'tipo_evento': 1, 'data': '2011-05-15'}, {'nome': 'Eliminação na segunda fase da Série C de 2011', 'tipo_evento': 2, 'data': '2011-10-30'}]"
Chapecoense,SC,Gilberto Pereira,Brasil,1,False,2011-11-21,2012-03-12,5,6,1,1,1.0,[]
Chapecoense,SC,Cadú Gaúcho,Brasil,2,False,2012-03-14,2012-03-14,0,0,1,1,1.0,[]
Chapecoense,SC,Itamar Schulle,Brasil,1,False,2012-03-15,2012-09-10,9,6,7,1,2.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil de 2012 para o Cruzeiro', 'tipo_evento': 2, 'data': '2012-04-18'}, {'nome': 'Eliminação na semifinal do Catarinense de 2012 para o Avaí', 'tipo_evento': 2, 'data': '2012-04-29'}]"
Chapecoense,SC,Gilmar Dal Pozzo,Brasil,1,False,2012-09-10,2014-05-23,48,27,23,1,1.0,"[{'nome': 'Não avançou para a segunda fase do Catarinense de 2014', 'tipo_evento': 2, 'data': '2014-02-26'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil de 2014 para o Ceará', 'tipo_evento': 2, 'data': '2014-05-14'}]"
Chapecoense,SC,Celso Rodrigues,Brasil,2,False,2014-05-25,2014-09-10,5,4,6,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil de 2014 para o Ceará', 'tipo_evento': 2, 'data': '2014-07-23'}]"
Chapecoense,SC,Jorginho Cantinflas,Brasil,1,False,2014-09-11,2014-11-17,4,4,6,1,1.0,[]
Chapecoense,SC,Celso Rodrigues,Brasil,2,False,2014-11-20,2014-12-17,2,1,1,1,1.0,[]
Chapecoense,SC,Vinícius Eutrópio,Brasil,1,False,2014-12-11,2015-09-14,21,12,16,1,1.0,"[{'nome': 'Eliminado na segunda fase do Catarinense 2015', 'tipo_evento': 2, 'data': '2015-04-19'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil de 2015 para o Sport', 'tipo_evento': 2, 'data': '2015-05-13'}]"
Chapecoense,SC,Guto Ferreira,Brasil,1,False,2015-09-14,2016-06-24,23,18,10,2,3.0,"[{'nome': 'Eliminado nas quartas da Sul-Americana de 2015 para o River Plate', 'tipo_evento': 2, 'data': '2015-10-28'}, {'nome': 'Campeão Catarinense de 2016 sobre o Joinville', 'tipo_evento': 1, 'data': '2016-05-08'}]"
Chapecoense,SC,Emerson Cris,Brasil,2,False,2016-06-26,2016-06-26,0,0,1,1,1.0,[]
Chapecoense,SC,Caio Júnior,Brasil,1,False,2016-06-28,2016-11-29,12,13,11,1,1.0,"[{'nome': 'Campeão da Copa Sul-Americana de 2016', 'tipo_evento': 1, 'data': '2016-11-29'}, {'nome': 'Eliminação na terceira fase da Copa do Brasil de 2016 para o Athletico-PR', 'tipo_evento': 2, 'data': '2016-07-27'}]"
Chapecoense,SC,Vagner Mancini,Brasil,1,False,2016-12-09,2017-07-05,20,9,16,1,1.0,"[{'nome': 'Campeão Catarinense de 2017 sobre o Avaí', 'tipo_evento': 1, 'data': '2017-05-07'}, {'nome': 'Eliminação na fase de grupos da Libertadores de 2017', 'tipo_evento': 2, 'data': '2017-05-23'}, {'nome': 'Eliminação nas oitavas da Copa do Brasil de 2017 para o Cruzeiro', 'tipo_evento': 2, 'data': '2017-06-01'}]"
Chapecoense,SC,Vinícius Eutrópio,Brasil,1,False,2017-07-06,2017-09-11,4,2,7,1,1.0,[]
Chapecoense,SC,Emerson Cris,Brasil,2,False,2017-09-13,2017-10-18,3,2,3,1,1.0,[]
Chapecoense,SC,Gilson Kleina,Brasil,1,False,2017-10-17,2018-08-06,20,20,10,1,1.0,"[{'nome': 'Eliminação na segunda fase da Libertadores de 2018 parao Nacional-URU', 'tipo_evento': 2, 'data': '2018-07-02'}, {'nome': 'Eliminação nas quartas de final da Copa do Brasil de 2018 para o Corinthians', 'tipo_evento': 2, 'data': '2018-08-01'}]"
Chapecoense,SC,Guto Ferreira,Brasil,1,False,2018-08-07,2018-10-15,4,1,8,1,1.0,"[{'nome': 'Campeão Catarinense de 2016 sobre o Joinville', 'tipo_evento': 1, 'data': '2016-08-05'}, {'nome': 'Eliminação nas quartas de final da Copa do Brasil de 2018 para o Corinthians', 'tipo_evento': 2, 'data': '2018-08-15'}]"
Chapecoense,SC,Claudinei Oliveira,Brasil,1,False,2018-10-16,2019-03-17,12,7,7,1,1.0,"[{'nome': 'Eliminação na primeira fase da Sul-Americana de 2019 para o Unión La Calera', 'tipo_evento': 2, 'data': '2019-02-19'}]"
Chapecoense,SC,Emerson Cris,Brasil,2,False,2019-03-18,2019-03-31,3,1,0,1,1.0,[]
Chapecoense,SC,Ney Franco,Brasil,1,False,2019-04-01,2019-07-24,5,4,9,1,1.0,"[{'nome': 'Eliminação na quarta fase da Copa do Brasil 2019 para o Corinthians', 'tipo_evento': 2, 'data': '2019-04-24'}, {'nome': 'Rebaixamento para a Série B em 2019', 'tipo_evento': 3, 'data': '2019-07-24'}]"
Chapecoense,SC,Emerson Cris,Brasil,2,False,2019-07-24,2019-09-15,1,3,4,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2019', 'tipo_evento': 3, 'data': '2019-09-15'}]"
Chapecoense,SC,Marquinhos Santos,Brasil,1,False,2019-09-16,2019-12-04,4,5,9,1,4.0,"[{'nome': 'Rebaixamento para a Série B em 2019', 'tipo_evento': 3, 'data': '2019-12-04'}]"
Chapecoense,SC,Emerson Cris,Brasil,2,False,2019-12-05,2019-12-08,0,1,0,1,1.0,[]
Chapecoense,SC,Hemerson Maria,Brasil,1,False,2019-12-09,2020-02-16,0,3,3,1,1.0,[]
Chapecoense,SC,Umberto Louzer,Brasil,1,False,2020-02-17,2021-04-14,31,18,6,1,3.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil de 2020 para o São José-RS', 'tipo_evento': 2, 'data': '2020-02-27'}, {'nome': 'Campeão Catarinense de 2020 sobre o Brusque', 'tipo_evento': 1, 'data': '2020-09-13'}, {'nome': 'Campeão da Série B de 2020', 'tipo_evento': 1, 'data': '2021-01-29'}]"
Chapecoense,SC,Filipe Mattos,Brasil,2,False,2021-02-25,2021-03-14,0,0,0,1,4.0,[]
Chapecoense,SC,Filipe Mattos,Brasil,2,False,2021-02-25,2021-03-14,3,0,0,1,4.0,[]
Chapecoense,SC,Felipe Endres,Brasil,2,False,2021-04-15,2021-04-21,1,1,0,1,1.0,[]
Chapecoense,SC,Mozart,Brasil,1,False,2021-04-22,2021-05-27,3,3,2,1,1.0,[]
Chapecoense,SC,Felipe Endres,Brasil,2,False,2021-05-28,2021-06-02,1,0,1,1,1.0,[]
Chapecoense,SC,Jair Ventura,Brasil,1,False,2021-06-03,2021-08-02,0,4,10,1,1.0,"[{'nome': 'Eliminação na terceira fase da Copa do Brasil 2021 para o ABC', 'tipo_evento': 2, 'data': '2021-06-09'}, {'nome': 'Rebaixamento para a Série B em 2021', 'tipo_evento': 3, 'data': '2021-08-02'}]"
Chapecoense,SC,Pintado,Brasil,1,False,2021-08-04,2021-10-26,1,6,7,1,2.0,"[{'nome': 'Rebaixamento para a Série B em 2021', 'tipo_evento': 3, 'data': '2021-10-26'}]"
Chapecoense,SC,Felipe Endres,Brasil,2,False,2021-10-27,2021-12-09,0,2,8,1,4.0,"[{'nome': 'Rebaixamento para a Série B em 2021', 'tipo_evento': 3, 'data': '2021-11-10'}]"
Chapecoense,SC,Felipe Conceição,Brasil,1,False,2021-12-15,2022-02-12,3,0,3,1,3.0,[]
Chapecoense,SC,Bolívar,Brasil,2,False,2022-02-13,2022-03-20,2,3,3,1,1.0,"[{'nome': 'Eliminação na Primeira fase da Copa do Brasil de 2022 para o Moto Club', 'tipo_evento': 2, 'data': '2022-03-01'}, {'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2022 para o Concórdia', 'tipo_evento': 2, 'data': '2022-03-20'}]"
Chapecoense,SC,Gilson Kleina,Brasil,1,False,2022-03-21,2022-07-05,4,6,6,1,5.0,[]
Chapecoense,SC,Bolívar,Brasil,2,False,2022-07-06,2022-07-09,0,0,1,1,1.0,[]
Chapecoense,SC,Marcelo Cabo,Brasil,1,False,2022-07-10,2022-08-30,2,5,3,1,1.0,[]
Chapecoense,SC,Gilmar Dal Pozzo,Brasil,1,False,2022-08-31,2022-11-08,5,1,5,1,5.0,[]
Chapecoense,SC,Bruno Pivetti,Brasil,1,False,2022-11-11,2023-03-18,5,5,3,1,1.0,"[{'nome': 'Eliminação na primeira fase da Copa do Brasil 2023 para o Marcílio Dias', 'tipo_evento': 2, 'data': '2023-02-21'}, {'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2023 para o Barra-SC', 'tipo_evento': 2, 'data': '2023-03-18'}]"
Chapecoense,SC,Argel Fuchs,Brasil,1,False,2023-03-19,2023-05-29,2,3,5,1,1.0,"[{'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2023 para o Barra-SC', 'tipo_evento': 2, 'data': '2023-03-23'}]"
Chapecoense,SC,Emerson Cris,Brasil,2,False,2023-05-30,2023-06-02,0,0,1,1,4.0,[]
Chapecoense,SC,Gilmar Dal Pozzo,Brasil,1,False,2023-06-03,2023-08-07,2,4,5,1,1.0,[]
Chapecoense,SC,Claudinei Oliveira,Brasil,1,False,2023-08-09,2024-02-10,6,8,10,1,1.0,"[{'nome': 'Eliminação na primeira fase do Campeonato Catarinense 2024', 'tipo_evento': 2, 'data': '2024-02-10'}]"
Chapecoense,SC,Umberto Louzer,Brasil,1,False,2024-02-11,,0,0,0,1,,"[{'nome': 'Eliminação na primeira fase do Campeonato Catarinense 2024', 'tipo_evento': 2, 'data': '2024-03-02'}]"
Figueirense,SC,Heron Ferreira,Brasil,1,False,2002-12-13,2003-02-06,1,1,2,1,1.0,[]
Figueirense,SC,Vagner Benazzi,Brasil,1,False,2003-02-06,2003-05-17,9,6,10,1,1.0,"[{'nome': 'Campeão Catarinense de 2003 sobre o Caxias-SC', 'tipo_evento': 1, 'data': '2003-03-23'}, {'nome': 'Eliminação nas oitavas de final da Copa do Brasil para o São Paulo', 'tipo_evento': 2, 'data': '2003-05-01'}]"
Figueirense,SC,Miguel Amaral,Brasil,2,False,2003-05-25,2003-06-15,2,1,1,1,1.0,[]
Figueirense,SC,Artur Neto,Brasil,1,False,2003-06-17,2003-08-12,5,2,5,1,1.0,[]
Figueirense,SC,Luiz Carlos Ferreira,Brasil,1,False,2003-08-12,2003-09-23,3,2,1,2,3.0,[]
Figueirense,SC,Dorival Júnior,Brasil,1,False,2003-09-25,2004-12-19,31,23,27,1,1.0,"[{'nome': 'Campeão Catarinense de 2004', 'tipo_evento': 1, 'data': '2004-04-18'}, {'nome': 'Eliminação na primeira fase da Copa do Brasil para o São Gabriel', 'tipo_evento': 2, 'data': '2004-02-18'}, {'nome': 'Eliminação na fase preliminar da Sul-Americana para o Internacional', 'tipo_evento': 2, 'data': '2004-09-04'}]"
Figueirense,SC,Paulo Comelli,Brasil,1,False,2004-12-21,2005-03-13,6,5,3,1,1.0,[]
Figueirense,SC,Marco Aurélio,Brasil,1,False,2005-03-16,2005-07-21,6,5,11,1,1.0,"[{'nome': 'Eliminação na segunda fase do Catarinense', 'tipo_evento': 2, 'data': '2005-03-29'}, {'nome': 'Eliminação nas quartas de final da Copa do Brasil para o Paulista', 'tipo_evento': 2, 'data': '2005-05-18'}]"
Figueirense,SC,Itamar Schulle,Brasil,2,False,2005-03-16,2005-03-16,0,0,1,1,1.0,[]
Figueirense,SC,Zé Mário,Brasil,1,False,2005-07-22,2005-08-16,1,3,1,1,1.0,[]
Figueirense,SC,Adilson Batista,Brasil,1,False,2005-08-18,2006-06-19,27,11,16,2,3.0,"[{'nome': 'Campeão Catarinense de 2006 sobre o Joinville', 'tipo_evento': 1, 'data': '2006-04-09'}]"
Figueirense,SC,Waldemar Lemos,Brasil,1,False,2006-06-21,2006-12-03,9,7,8,1,1.0,[]
Figueirense,SC,Jorge Pinheiro,Brasil,2,False,2006-11-03,2006-11-26,2,2,0,1,1.0,[]
Figueirense,SC,Heriberto Cunha,Brasil,1,False,2006-12-15,2007-02-11,2,0,6,1,1.0,[]
Figueirense,SC,Mário Sérgio,Brasil,1,False,2007-02-13,2007-09-06,21,15,14,1,1.0,"[{'nome': 'Eliminação na fase preliminar da Sul-Americana para o São Paulo', 'tipo_evento': 2, 'data': '2007-08-23'}]"
Figueirense,SC,Rogério Micale,Brasil,2,False,2007-02-14,2007-02-18,1,0,1,1,1.0,[]
Figueirense,SC,Hudson Coutinho,Brasil,2,False,2007-09-08,2007-09-08,1,0,0,1,1.0,[]
Figueirense,SC,Alexandre Gallo,Brasil,1,False,2007-09-09,2008-05-18,22,9,8,2,3.0,"[{'nome': 'Campeão Catarinense de 2008', 'tipo_evento': 1, 'data': '2008-05-04'}, {'nome': 'Rebaixamento para a Série B em 2008', 'tipo_evento': 3, 'data': '2008-05-18'}]"
Figueirense,SC,Guilherme Macuglia,Brasil,1,False,2008-05-19,2008-06-24,1,1,3,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2008', 'tipo_evento': 3, 'data': '2008-06-24'}]"
Figueirense,SC,PC Gusmão,Brasil,1,False,2008-06-24,2008-09-15,5,5,8,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2008', 'tipo_evento': 3, 'data': '2008-09-15'}]"
Figueirense,SC,Mário Sérgio,Brasil,1,False,2008-09-16,2008-11-16,1,4,5,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2008', 'tipo_evento': 3, 'data': '2008-11-16'}]"
Figueirense,SC,Pintado,Brasil,1,False,2008-11-17,2009-03-02,7,4,5,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2008', 'tipo_evento': 3, 'data': '2008-12-07'}]"
Figueirense,SC,Abelha,Brasil,2,False,2009-03-04,2009-03-11,2,0,1,1,1.0,[]
Figueirense,SC,Roberto Fernandes,Brasil,1,False,2009-03-12,2009-08-29,12,7,8,1,1.0,"[{'nome': 'Eliminação na segunda fase do Catarinense', 'tipo_evento': 2, 'data': '2009-03-25'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil para a Ponte Preta', 'tipo_evento': 2, 'data': '2009-04-22'}]"
Figueirense,SC,Márcio Araújo,Brasil,1,False,2009-08-29,2009-11-27,9,0,8,1,1.0,[]
Figueirense,SC,Renê Weber,Brasil,1,False,2009-12-22,2010-02-01,1,1,3,1,1.0,[]
Figueirense,SC,Marcio Goiano,Brasil,1,False,2010-02-10,2011-02-28,32,20,12,1,1.0,[]
Figueirense,SC,Abel Ribeiro,Brasil,2,False,2011-03-04,2011-03-04,1,0,0,1,1.0,[]
Figueirense,SC,Jorginho,Brasil,1,False,2011-03-05,2011-12-04,20,15,12,1,1.0,"[{'nome': 'Eliminação na primeira fase do Catarinense', 'tipo_evento': 2, 'data': '2011-04-24'}]"
Figueirense,SC,Branco,Brasil,1,False,2011-12-13,2012-05-14,13,5,4,1,1.0,[]
Figueirense,SC,Argel Fuchs,Brasil,1,False,2012-05-14,2012-07-20,1,5,4,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2012', 'tipo_evento': 3, 'data': '2012-07-20'}]"
